mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-7107-5p,NM_001018077,NR3C1,867,886,1,"-27,8",1,"0,0002882805","0,544","-0,245370927777778","0,064947003125","-4,95700071937229",16,19,12,5UTR,,0,0
hsa-miR-7110-5p,NM_001018077,NR3C1,41,64,1,"-24,9",1,"0,2624428","0,485","3,02155857142857","3,67964495967742","-7,16334942478351",18,23,8,5UTR,,0,0
hsa-miR-7113-5p,NM_001018077,NR3C1,430,465,1,"-22,1",1,"0,0001661606","0,5","2,65858766666667","2,7543416525","-5,48126098107298",20,35,11,5UTR,,0,0
hsa-miR-7150,NM_001018077,NR3C1,46,61,1,"-23,1",1,"0,2070327","0,485","3,91794285714286","3,5795695","-4,95700071937229",14,15,14,5UTR,,0,0
hsa-miR-7515,NM_001018077,NR3C1,21,55,1,"-18,7",1,"0,1585765","0,485","2,52999116666667","3,88297328125","-7,28437775579802",15,18,10,5UTR,,0,0
hsa-miR-7703,NM_001018077,NR3C1,458,497,1,"-23,9",1,"0,0001280394","0,544","1,80157373333333","2,003642844375","-7,5709298519245",19,39,10,5UTR,,0,0
hsa-miR-4433b-3p,NM_001018077,NR3C1,57,81,1,-25,1,"0,05648389","0,5","4,06493","3,5850515875","-6,08354497638831",18,24,12,5UTR,,0,0
hsa-miR-7847-3p,NM_001018077,NR3C1,40,57,1,"-24,7",1,"0,1987809","0,5","2,985415","3,75161738333333","-7,75704666200692",16,17,16,5UTR,,0,0
hsa-miR-7848-3p,NM_001018077,NR3C1,331,350,1,"-21,8",1,"0,05756734","0,588","4,30107428571429","4,39089475","-11,8454585952119",16,19,10,5UTR,,0,0
hsa-miR-7974,NM_001018077,NR3C1,715,738,1,"-23,9",1,"1,155493E-05","0,471","0,789692221428571","0,326563738125","-8,94008503995845",17,23,6,5UTR,,0,0
hsa-miR-8054,NM_001018077,NR3C1,559,595,1,"-19,8",1,"0,0003237897","0,603","0,766965916666667","0,80196394375","-5,48126098107298",20,36,9,5UTR,,0,0
hsa-miR-8061,NM_001018077,NR3C1,567,588,1,"-21,1",1,"4,931456E-05","0,647","0,800847935714286","0,706298188125","-4,02637391766073",19,21,14,5UTR,,0,0
hsa-miR-8075,NM_001018077,NR3C1,457,485,1,"-22,6",1,"0,001136262","0,529","1,85739711111111","2,008523720625","-3,79332483735712",20,28,9,5UTR,,0,0
hsa-miR-9500,NM_001018077,NR3C1,36,50,1,"-17,8",1,"0,03245268","0,5","2,79023428571429","3,764373359375","-7,05634710522087",13,14,13,5UTR,,0,0
hsa-miR-1843,NM_001018077,NR3C1,418,439,1,"-20,1",1,"0,007994747","0,544","2,7178825","3,157639675","-8,01982731604866",17,21,7,5UTR,,0,0
hsa-miR-10394-5p,NM_001018077,NR3C1,439,460,1,"-25,3",1,"0,001049919","0,5","3,15741253846154","2,3052825525","-6,51454019367874",17,21,13,5UTR,,0,0
hsa-miR-10396a-5p,NM_001018077,NR3C1,483,513,1,"-23,1",1,"0,09992421","0,574","1,09391696923077","1,68345556375","-5,49511392050811",16,30,12,5UTR,,0,0
hsa-miR-10398-3p,NM_001018077,NR3C1,835,885,1,"-26,6",1,"0,0002322443","0,544","-0,024721571428572","-0,059028285","-8,30603545648333",16,21,7,5UTR,,0,0
hsa-miR-10523-5p,NM_001018077,NR3C1,592,632,1,"-24,5",1,"0,02081501","0,603","0,208446365","0,646751025625","-6,24613133203853",20,26,10,5UTR,,0,0
hsa-miR-10526-3p,NM_001018077,NR3C1,915,932,1,"-21,7",1,"0,0272357","0,618","-0,097858666666667","-0,093194395625","-8,30380402896865",16,17,16,5UTR,,0,0
hsa-miR-11181-3p,NM_001018077,NR3C1,918,936,1,"-23,1",1,"0,04772274","0,647","-0,13517","-0,079527833125","-7,78177519478264",15,18,10,5UTR,,0,0
hsa-miR-11181-3p,NM_001018077,NR3C1,39,53,1,"-20,7",1,"0,06651985","0,515","3,13722230769231","3,66082403448276","-5,76291300427632",13,14,13,5UTR,,0,0
hsa-miR-12114,NM_001018077,NR3C1,427,463,1,"-24,1",1,"0,0001743049","0,515","2,762136","3,22227765","-4,99396410444743",18,36,10,5UTR,,0,0
hsa-miR-12118,NM_001018077,NR3C1,919,935,1,"-19,7",1,"0,04274237","0,647","-0,059205727272727","-0,065861358125","-8,53685310927226",12,16,5,5UTR,,0,0
hsa-miR-12121,NM_001018077,NR3C1,67,92,1,"-22,8",1,"0,00708963","0,515","3,64324466666667","3,6407144625","-7,49779848186265",17,25,6,5UTR,,0,0
hsa-miR-12121,NM_001018077,NR3C1,613,636,1,"-22,9",1,"0,001388252","0,588","0,062669258333333","0,748273923125","-6,76234892161201",19,23,9,5UTR,,0,0
hsa-miR-12122,NM_001018077,NR3C1,746,764,1,"-22,7",1,"2,646838E-06","0,412","0,066497535294118","0,290444751875","-4,90607308675591",14,18,9,5UTR,,0,0
hsa-miR-12131,NM_001018077,NR3C1,530,546,1,"-18,4",1,"0,002056641","0,647","0,52082441","1,00305721875","-6,99539800191563",14,16,10,5UTR,,0,0
hsa-miR-130a-3p,NM_001018076,NR3C1,98,119,1,"-20,1",1,"0,07778854","0,485","4,3516775","4,0505935","-6,80703184794896",17,21,13,5UTR,,0,0
hsa-miR-92b-5p,NM_001018076,NR3C1,74,97,1,"-21,9",1,"0,001598454","0,353","4,13861473684211","3,7469795875","-9,81332077336264",17,23,7,5UTR,,0,0
hsa-miR-572,NM_001018076,NR3C1,66,90,1,-22,1,"0,0009080994","0,368","2,93481222222222","3,6571600875","-6,80703184794896",17,24,5,5UTR,,0,0
hsa-miR-766-5p,NM_001018076,NR3C1,69,96,1,"-22,9",1,"0,003214606","0,368","3,39866666666667","3,5977023375","-9,13898204149694",16,21,8,5UTR,,0,0
hsa-miR-1229-3p,NM_001018076,NR3C1,59,73,1,"-23,8",1,"1,359222E-09","0,235","4,22711692307692","3,50535255","-5,76291300427632",13,14,13,5UTR,,0,0
hsa-miR-1910-5p,NM_001018076,NR3C1,23,38,1,"-23,9",1,"7,114496E-06","0,299","2,74926616666667","4,12756771153846","-11,4648346383683",14,15,14,5UTR,,0,0
hsa-miR-1914-5p,NM_001018076,NR3C1,60,104,1,"-23,6",1,"0,00206045","0,397","3,99746055555555","3,5205335875","-8,41549895487179",17,44,6,5UTR,,0,0
hsa-miR-1260b,NM_001018076,NR3C1,26,72,1,"-23,7",1,"1,364113E-09","0,235","2,91794391666667","3,97052258088235","-5,61866339543177",12,14,12,5UTR,,0,0
hsa-miR-4259,NM_001018076,NR3C1,89,109,1,"-22,7",1,"0,001428999","0,441","3,23842583333333","3,9898707875","-7,28437775579802",15,19,8,5UTR,,0,0
hsa-miR-4281,NM_001018076,NR3C1,77,103,1,"-30,7",1,"0,001768778","0,382","4,43842428571429","3,87728075","-10,3164000307572",14,16,14,5UTR,,0,0
hsa-miR-4640-5p,NM_001018076,NR3C1,73,104,1,"-32,5",1,"0,00206045","0,397","3,11473111111111","3,5736662125","-6,33810089859339",21,31,9,5UTR,,0,0
hsa-miR-4700-5p,NM_001018076,NR3C1,80,100,1,-22,1,"0,0009911248","0,368","2,97818428571429","3,8962562875","-10,422068204369",16,20,7,5UTR,,0,0
hsa-miR-4748,NM_001018076,NR3C1,84,103,1,"-25,8",1,"0,001768778","0,382","3,15971","3,9215574125","-8,6811027181168",17,19,13,5UTR,,0,0
hsa-miR-5088-5p,NM_001018076,NR3C1,73,103,1,"-23,8",1,"0,001768778","0,382","4,83239875","4,0252926625","-6,01339037761805",19,30,6,5UTR,,0,0
hsa-miR-1199-5p,NM_001018076,NR3C1,58,104,1,"-25,3",1,"0,00206045","0,397","4,18146954545454","3,36493145","-9,30908697448838",16,31,8,5UTR,,0,0
hsa-miR-6773-5p,NM_001018076,NR3C1,87,105,1,"-22,2",1,"0,002295595","0,412","3,33963","4,0265575375","-5,96246274500168",13,18,8,5UTR,,0,0
hsa-miR-6790-5p,NM_001018076,NR3C1,86,117,1,"-28,6",1,"0,07217895","0,471","3,73770066666667","3,8709551625","-4,99396410444743",20,26,8,5UTR,,0,0
hsa-miR-7107-5p,NM_001018076,NR3C1,88,102,1,-29,1,"0,001372271","0,382","3,15971","3,9215574125","-8,30380402896865",13,14,13,5UTR,,0,0
hsa-miR-8075,NM_001018076,NR3C1,38,88,1,"-25,4",1,"0,001556567","0,353","3,00228222222222","3,87005089285714","-7,98450373758136",20,50,9,5UTR,,0,0
hsa-miR-127-3p,NM_001020825,NR3C1,93,137,1,"-23,5",1,"1,736795E-05","0,353","3,66734047619048","3,934208","-8,05661162101414",18,30,8,5UTR,,0,0
hsa-miR-106b-3p,NM_001020825,NR3C1,431,458,1,"-25,1",1,"1,382808E-05","0,368","2,44083264285714","2,8390644775","-8,00485538994019",20,27,8,5UTR,,0,0
hsa-miR-425-3p,NM_001020825,NR3C1,443,495,1,"-25,1",1,"0,003620636","0,5","2,02060965595238","2,275997319375","-3,93757444620166",21,44,8,5UTR,,0,0
hsa-miR-431-5p,NM_001020825,NR3C1,442,461,1,"-20,3",1,"3,711363E-05","0,338","2,28836166666667","2,18521249","-10,3555077475881",17,19,10,5UTR,,0,0
hsa-miR-575,NM_001020825,NR3C1,386,407,1,"-23,9",1,"0,02399077","0,574","5,622503","3,4871390875","-7,30759903362806",16,21,6,5UTR,,0,0
hsa-miR-636,NM_001020825,NR3C1,434,465,1,"-34,7",1,"5,339759E-08","0,338","2,9602995625","2,3883764775","-4,95700071937229",20,24,12,5UTR,,0,0
hsa-miR-646,NM_001020825,NR3C1,338,353,1,"-23,8",1,"0,0001457438","0,574","4,02637642857143","4,25943675","-4,90607308675591",14,15,14,5UTR,,0,0
hsa-miR-650,NM_001020825,NR3C1,1,13,1,"-21,8",1,"0,003815566","0,167",0,0,"-9,22142893727865",10,12,6,5UTR,,0,0
hsa-miR-449c-5p,NM_001020825,NR3C1,426,446,1,"-24,9",1,"4,429274E-06","0,338","2,64164714285714","3,2175084","-11,638210795663",17,20,12,5UTR,,0,0
hsa-miR-1262,NM_001020825,NR3C1,393,409,1,"-19,8",1,"0,01669395","0,544","4,62251888888889","3,4011748375","-15,7181402536446",15,16,15,5UTR,,0,0
hsa-miR-3126-3p,NM_001020825,NR3C1,441,479,1,"-22,3",1,"1,166314E-05","0,426","2,55518507142857","2,247687871875","-4,95700071937229",15,30,8,5UTR,,0,0
hsa-miR-3074-3p,NM_001020825,NR3C1,454,488,1,"-19,3",1,"9,583185E-05","0,471","1,04121668636364","1,904072506875","-7,28437775579802",20,34,11,5UTR,,0,0
hsa-miR-3187-3p,NM_001020825,NR3C1,458,478,1,"-25,2",1,"1,759122E-05","0,426","1,657099875","1,888453259375","-9,69585467144666",15,20,8,5UTR,,0,0
hsa-miR-3190-5p,NM_001020825,NR3C1,451,479,1,"-23,1",1,"1,166314E-05","0,426","2,90444144444444","1,997785659375","-11,14169921985",17,28,8,5UTR,,0,0
hsa-miR-3659,NM_001020825,NR3C1,145,166,1,"-21,1",1,"1,79455E-05","0,279","4,03681777777778","3,6154132625","-6,98341421121641",18,21,10,5UTR,,0,0
hsa-miR-3690,NM_001020825,NR3C1,203,219,1,"-21,8",1,"0,0008387099","0,206","2,88983011288889","4,1555933875","-5,57006045253205",13,16,6,5UTR,,0,0
hsa-miR-4420,NM_001020825,NR3C1,424,456,1,"-26,7",1,"5,574939E-06","0,353","2,61020622727273","2,8591385025","-6,2512093753823",21,32,11,5UTR,,0,1
hsa-miR-4467,NM_001020825,NR3C1,128,150,1,"-27,1",1,"0,00323466","0,324","3,56228","3,873485175","-9,49951940320475",17,22,7,5UTR,,0,0
hsa-miR-4472,NM_001020825,NR3C1,287,330,1,"-23,3",1,"6,539207E-05","0,471","3,72196","4,1201714","-9,81601483679244",15,19,9,5UTR,,0,0
hsa-miR-4488,NM_001020825,NR3C1,247,263,1,"-26,6",1,"4,064454E-09","0,206","4,41493125","4,0113766002","-10,6254313157752",13,16,11,5UTR,,0,0
hsa-miR-2392,NM_001020825,NR3C1,314,331,1,"-24,9",1,"0,000447916","0,471","2,39505166666667","4,23908725","-12,4228412037811",14,17,11,5UTR,,0,0
hsa-miR-4510,NM_001020825,NR3C1,376,400,1,"-21,6",1,"0,1195158","0,647","4,8155325","3,5418448375","-5,61866339543177",12,14,12,5UTR,,0,0
hsa-miR-378i,NM_001020825,NR3C1,463,478,1,"-18,2",1,"1,759122E-05","0,426","1,63757557142857","1,906024584375","-9,78465414290573",11,15,7,5UTR,,0,0
hsa-miR-3972,NM_001020825,NR3C1,438,461,1,"-28,2",1,"3,711363E-05","0,338","3,00980521428571","2,4000906525","-5,69428359855016",17,23,6,5UTR,,0,0
hsa-miR-4655-5p,NM_001020825,NR3C1,462,523,1,"-25,7",1,"0,02158403","0,559","1,3733552625","1,728359784375","-3,79332483735712",21,61,9,5UTR,,0,0
hsa-miR-4667-5p,NM_001020825,NR3C1,392,410,1,"-22,1",1,"0,0107567","0,529","4,769163","3,3885243375","-7,27063564855292",15,18,10,5UTR,,0,0
hsa-miR-4687-3p,NM_001020825,NR3C1,388,415,1,"-25,4",1,"0,004271817","0,5","4,14103153846154","3,389710125","-3,93757444620166",20,27,13,5UTR,,0,0
hsa-miR-4717-3p,NM_001020825,NR3C1,313,334,1,"-23,2",1,"0,0003438286","0,485","3,37336333333333","4,174569375","-8,893559804169",15,21,9,5UTR,,0,0
hsa-miR-4725-5p,NM_001020825,NR3C1,433,453,1,"-20,7",1,"2,09364E-05","0,338","2,96518","2,3874004025","-9,59293464163489",16,20,11,5UTR,,0,0
hsa-miR-4739,NM_001020825,NR3C1,383,406,1,"-31,9",1,"0,0303476","0,588","5,05452294117647","3,4862625875","-9,61415109532059",19,23,9,5UTR,,0,0
hsa-miR-4743-5p,NM_001020825,NR3C1,140,157,1,"-24,7",1,"6,804322E-07","0,309","4,79023166666667","3,6976421375","-9,70462956753803",14,17,10,5UTR,,0,0
hsa-miR-4764-5p,NM_001020825,NR3C1,365,408,1,"-23,6",1,"0,02250083","0,559","3,953183125","3,722227375","-3,93757444620166",16,18,16,5UTR,MIRT555968,0,1
hsa-miR-4788,NM_001020825,NR3C1,93,126,1,"-24,2",1,"1,167565E-05","0,294","4,16276153333333","3,854509","-5,52986392397271",20,33,8,5UTR,,0,0
hsa-miR-5001-3p,NM_001020825,NR3C1,436,459,1,"-25,3",1,"6,257322E-06","0,353","1,78260857142857","2,78387508875","-6,84240932678838",18,23,6,5UTR,,0,0
hsa-miR-5010-5p,NM_001020825,NR3C1,73,103,1,"-20,8",1,"0,04131677","0,324","3,98206","3,6495698375","-6,10695976653775",14,30,9,5UTR,,0,0
hsa-miR-1295b-3p,NM_001020825,NR3C1,41,56,1,-26,1,"6,051758E-08","0,25","2,67457142857143","3,78582828629032","-11,8920827395499",14,15,14,5UTR,,0,0
hsa-miR-5589-5p,NM_001020825,NR3C1,119,140,1,"-26,5",1,"0,0002222874","0,353","3,58096638461538","3,7077624875","-10,3702465501948",18,21,10,5UTR,,0,0
hsa-miR-6069,NM_001020825,NR3C1,436,469,1,"-26,3",1,"5,676594E-07","0,353","2,63922143478261","2,566186571875","-9,69585467144666",18,33,10,5UTR,,0,0
hsa-miR-6127,NM_001020825,NR3C1,381,400,1,"-27,3",1,"0,1195158","0,647","5,04871363636364","3,43949525","-5,08245545002336",17,19,11,5UTR,,0,0
hsa-miR-6716-5p,NM_001020825,NR3C1,314,332,1,"-26,1",1,"0,001206134","0,471","4,115535","4,232761625","-12,1035409123938",16,18,10,5UTR,,0,1
hsa-miR-6727-3p,NM_001020825,NR3C1,429,459,1,-31,1,"6,257322E-06","0,353","2,41582689655172","2,7375295275","-3,79332483735712",19,30,9,5UTR,,0,0
hsa-miR-6741-5p,NM_001020825,NR3C1,461,491,1,"-28,8",1,"0,00523733","0,471","1,46253565862069","1,986071495625","-3,93757444620166",21,30,9,5UTR,,0,0
hsa-miR-6746-3p,NM_001020825,NR3C1,331,350,1,"-31,8",1,"0,0001022414","0,544","3,668545","4,194527125","-6,28309471711367",17,19,11,5UTR,,0,0
hsa-miR-6747-5p,NM_001020825,NR3C1,50,79,1,"-26,7",1,"0,0001511206","0,279","3,946858","3,40414805","-4,52877439760775",19,29,10,5UTR,,0,0
hsa-miR-6750-5p,NM_001020825,NR3C1,460,493,1,-24,1,"0,005563641","0,485","1,929128","1,955809771875","-6,77039159373923",22,33,8,5UTR,,0,1
hsa-miR-6759-5p,NM_001020825,NR3C1,311,335,1,"-24,3",1,"0,0001600339","0,5","3,56043909090909","4,199870375","-8,57350836846426",19,24,11,5UTR,,0,0
hsa-miR-6768-3p,NM_001020825,NR3C1,258,281,1,"-22,9",1,"5,01568E-05","0,324","4,8155325","4,376979","-9,33931466908909",18,23,8,5UTR,,0,0
hsa-miR-6769a-5p,NM_001020825,NR3C1,460,492,1,"-24,4",1,"0,006079929","0,471","1,4662711","1,970452595625","-3,79332483735712",20,32,9,5UTR,,0,0
hsa-miR-6787-5p,NM_001020825,NR3C1,453,477,1,"-28,4",1,"2,080602E-05","0,412","2,15820422222222","1,948976546875","-6,46921152719609",19,24,11,5UTR,,0,0
hsa-miR-6788-3p,NM_001020825,NR3C1,429,459,1,"-26,7",1,"6,257322E-06","0,353","2,41582689655172","2,7375295275","-3,93757444620166",22,30,9,5UTR,,0,0
hsa-miR-6792-5p,NM_001020825,NR3C1,39,58,1,-25,1,"7,307514E-08","0,235","2,9348125","3,85503218965517","-11,8920827395499",15,19,11,5UTR,,0,0
hsa-miR-6803-5p,NM_001020825,NR3C1,313,335,1,"-31,9",1,"0,0001600339","0,5","2,661557","4,16571375","-9,49563483602155",17,22,10,5UTR,,0,0
hsa-miR-6808-3p,NM_001020825,NR3C1,429,460,1,"-26,3",1,"6,570797E-07","0,353","2,50910908","2,7385057775","-7,39607268170116",19,31,11,5UTR,,0,0
hsa-miR-6810-3p,NM_001020825,NR3C1,153,214,1,"-24,5",1,"5,766643E-05","0,221","3,61232058333333","4,2605934125","-4,6730240064523",20,46,7,5UTR,,0,0
hsa-miR-6769b-5p,NM_001020825,NR3C1,289,335,1,"-33,1",1,"0,0001600339","0,5","4,290956","4,0885449","-6,39038094088308",19,23,17,5UTR,,0,0
hsa-miR-6769b-5p,NM_001020825,NR3C1,71,94,1,"-32,5",1,"0,05527107","0,338","3,69947","3,65716025","-6,10695976653775",20,23,14,5UTR,,0,0
hsa-miR-6873-5p,NM_001020825,NR3C1,380,402,1,"-20,1",1,"0,05550338","0,632","4,43921375","3,4226508375","-9,06124504818596",18,22,8,5UTR,,0,0
hsa-miR-6881-5p,NM_001020825,NR3C1,366,404,1,-24,1,"0,0329787","0,603","4,00468928571429","3,77484075","-7,39607268170116",17,21,8,5UTR,,0,0
hsa-miR-6882-3p,NM_001020825,NR3C1,429,458,1,"-26,1",1,"1,382808E-05","0,368","2,555185","2,6741017275","-4,95700071937229",21,29,11,5UTR,,0,0
hsa-miR-7114-5p,NM_001020825,NR3C1,284,336,1,"-25,7",1,"3,755577E-05","0,515","4,49625714285714","4,163183375","-6,98665893563293",18,26,13,5UTR,,0,0
hsa-miR-7150,NM_001020825,NR3C1,314,330,1,"-22,8",1,"6,539207E-05","0,471","3,18220111111111","4,209990625","-11,2100457356814",12,16,9,5UTR,,0,0
hsa-miR-7150,NM_001020825,NR3C1,461,478,1,"-22,7",1,"1,759122E-05","0,426","1,88487466666667","1,888453209375","-7,07355045884403",14,17,12,5UTR,,0,0
hsa-miR-7843-5p,NM_001020825,NR3C1,454,476,1,"-24,6",1,"1,990959E-05","0,397","1,83281083333333","1,952881271875","-7,80367080634498",17,22,9,5UTR,,0,0
hsa-miR-12120,NM_001020825,NR3C1,16,72,1,-29,1,"0,0002301802","0,235","3,07883334615385","3,9658344","-6,51454019367874",21,36,7,5UTR,,0,0
hsa-miR-127-3p,NM_000176,NR3C1,93,137,1,"-23,5",1,"1,736795E-05","0,353","3,66734047619048","3,934208","-8,05661162101414",18,30,8,5UTR,,0,0
hsa-miR-106b-3p,NM_000176,NR3C1,431,458,1,"-25,1",1,"1,382808E-05","0,368","2,44083264285714","2,8390644775","-8,00485538994019",20,27,8,5UTR,,0,0
hsa-miR-425-3p,NM_000176,NR3C1,443,495,1,"-25,1",1,"0,003620636","0,5","2,02060965595238","2,275997319375","-3,93757444620166",21,44,8,5UTR,,0,0
hsa-miR-431-5p,NM_000176,NR3C1,442,461,1,"-20,3",1,"3,711363E-05","0,338","2,28836166666667","2,18521249","-10,3555077475881",17,19,10,5UTR,,0,0
hsa-miR-575,NM_000176,NR3C1,386,407,1,"-23,9",1,"0,02399077","0,574","5,622503","3,4871390875","-7,30759903362806",16,21,6,5UTR,,0,0
hsa-miR-636,NM_000176,NR3C1,434,465,1,"-34,7",1,"5,339759E-08","0,338","2,9602995625","2,3883764775","-4,95700071937229",20,24,12,5UTR,,0,0
hsa-miR-646,NM_000176,NR3C1,338,353,1,"-23,8",1,"0,0001457438","0,574","4,02637642857143","4,25943675","-4,90607308675591",14,15,14,5UTR,,0,0
hsa-miR-650,NM_000176,NR3C1,1,13,1,"-21,8",1,"0,003815566","0,167",0,0,"-9,22142893727865",10,12,6,5UTR,,0,0
hsa-miR-449c-5p,NM_000176,NR3C1,426,446,1,"-24,9",1,"4,429274E-06","0,338","2,64164714285714","3,2175084","-11,638210795663",17,20,12,5UTR,,0,0
hsa-miR-675-5p,NM_000176,NR3C1,313,330,1,"-26,6",1,"6,539207E-05","0,471","3,97216125","4,247942375","-6,75067325679593",14,17,8,5UTR,,0,0
hsa-miR-1262,NM_000176,NR3C1,393,409,1,"-19,8",1,"0,01669395","0,544","4,62251888888889","3,4011748375","-15,7181402536446",15,16,15,5UTR,,0,0
hsa-miR-3126-3p,NM_000176,NR3C1,450,479,1,"-22,6",1,"1,166314E-05","0,426","2,24838589285714","2,0514755525","-4,95700071937229",15,29,8,5UTR,,0,0
hsa-miR-3074-3p,NM_000176,NR3C1,454,488,1,"-19,3",1,"9,583185E-05","0,471","1,04121668636364","1,904072506875","-7,28437775579802",20,34,11,5UTR,,0,0
hsa-miR-3187-3p,NM_000176,NR3C1,458,478,1,"-25,2",1,"1,759122E-05","0,426","1,657099875","1,888453259375","-9,69585467144666",15,20,8,5UTR,,0,0
hsa-miR-3190-5p,NM_000176,NR3C1,451,479,1,"-23,1",1,"1,166314E-05","0,426","2,90444144444444","1,997785659375","-11,14169921985",17,28,8,5UTR,,0,0
hsa-miR-3659,NM_000176,NR3C1,145,166,1,"-21,1",1,"1,79455E-05","0,279","4,03681777777778","3,6154132625","-6,98341421121641",18,21,10,5UTR,,0,0
hsa-miR-3690,NM_000176,NR3C1,203,219,1,"-21,8",1,"0,0008387099","0,206","2,88983011288889","4,1555933875","-5,57006045253205",13,16,6,5UTR,,0,0
hsa-miR-4420,NM_000176,NR3C1,424,456,1,"-26,7",1,"5,574939E-06","0,353","2,61020622727273","2,8591385025","-6,2512093753823",21,32,11,5UTR,,0,1
hsa-miR-4467,NM_000176,NR3C1,128,150,1,"-27,1",1,"0,00323466","0,324","3,56228","3,873485175","-9,49951940320475",17,22,7,5UTR,,0,0
hsa-miR-4472,NM_000176,NR3C1,287,330,1,"-23,3",1,"6,539207E-05","0,471","3,72196","4,1201714","-9,81601483679244",15,19,9,5UTR,,0,0
hsa-miR-4488,NM_000176,NR3C1,247,263,1,"-26,6",1,"4,064454E-09","0,206","4,41493125","4,0113766002","-10,6254313157752",13,16,11,5UTR,,0,0
hsa-miR-2392,NM_000176,NR3C1,314,331,1,"-24,9",1,"0,000447916","0,471","2,39505166666667","4,23908725","-12,4228412037811",14,17,11,5UTR,,0,0
hsa-miR-4510,NM_000176,NR3C1,376,400,1,"-21,6",1,"0,1195158","0,647","4,8155325","3,5418448375","-5,61866339543177",12,14,12,5UTR,,0,0
hsa-miR-3972,NM_000176,NR3C1,438,461,1,"-28,2",1,"3,711363E-05","0,338","3,00980521428571","2,4000906525","-5,69428359855016",17,23,6,5UTR,,0,0
hsa-miR-4655-5p,NM_000176,NR3C1,462,523,1,"-25,7",1,"0,02158403","0,559","1,3733552625","1,728359784375","-3,79332483735712",21,61,9,5UTR,,0,0
hsa-miR-4667-5p,NM_000176,NR3C1,392,410,1,"-22,1",1,"0,0107567","0,529","4,769163","3,3885243375","-7,27063564855292",15,18,10,5UTR,,0,0
hsa-miR-4667-3p,NM_000176,NR3C1,150,181,1,"-24,9",1,"3,998794E-05","0,279","4,18722","3,6634850252","-12,0073140334617",15,18,8,5UTR,,0,0
hsa-miR-4717-3p,NM_000176,NR3C1,313,334,1,"-23,2",1,"0,0003438286","0,485","3,37336333333333","4,174569375","-8,893559804169",15,21,9,5UTR,,0,0
hsa-miR-4725-5p,NM_000176,NR3C1,433,453,1,"-20,7",1,"2,09364E-05","0,338","2,96518","2,3874004025","-9,59293464163489",16,20,11,5UTR,,0,0
hsa-miR-4739,NM_000176,NR3C1,383,406,1,"-31,9",1,"0,0303476","0,588","5,05452294117647","3,4862625875","-9,61415109532059",19,23,9,5UTR,,0,0
hsa-miR-4743-5p,NM_000176,NR3C1,140,157,1,"-24,7",1,"6,804322E-07","0,309","4,79023166666667","3,6976421375","-9,70462956753803",14,17,10,5UTR,,0,0
hsa-miR-4764-5p,NM_000176,NR3C1,365,408,1,"-23,6",1,"0,02250083","0,559","3,953183125","3,722227375","-3,93757444620166",16,18,16,5UTR,MIRT555968,0,1
hsa-miR-4788,NM_000176,NR3C1,93,126,1,"-24,2",1,"1,167565E-05","0,294","4,16276153333333","3,854509","-5,52986392397271",20,33,8,5UTR,,0,0
hsa-miR-5001-3p,NM_000176,NR3C1,436,459,1,"-25,3",1,"6,257322E-06","0,353","1,78260857142857","2,78387508875","-6,84240932678838",18,23,6,5UTR,,0,0
hsa-miR-1295b-3p,NM_000176,NR3C1,41,56,1,-26,1,"6,051758E-08","0,25","2,67457142857143","3,78582828629032","-11,8920827395499",14,15,14,5UTR,,0,0
hsa-miR-5589-5p,NM_000176,NR3C1,119,140,1,"-26,5",1,"0,0002222874","0,353","3,58096638461538","3,7077624875","-10,3702465501948",18,21,10,5UTR,,0,0
hsa-miR-6127,NM_000176,NR3C1,381,400,1,"-27,3",1,"0,1195158","0,647","5,04871363636364","3,43949525","-5,08245545002336",17,19,11,5UTR,,0,0
hsa-miR-6716-5p,NM_000176,NR3C1,314,332,1,"-26,1",1,"0,001206134","0,471","4,115535","4,232761625","-12,1035409123938",16,18,10,5UTR,,0,1
hsa-miR-6727-3p,NM_000176,NR3C1,429,459,1,-31,1,"6,257322E-06","0,353","2,41582689655172","2,7375295275","-3,79332483735712",19,30,9,5UTR,,0,0
hsa-miR-6741-5p,NM_000176,NR3C1,461,491,1,"-28,8",1,"0,00523733","0,471","1,46253565862069","1,986071495625","-3,93757444620166",21,30,9,5UTR,,0,0
hsa-miR-6746-3p,NM_000176,NR3C1,331,350,1,"-31,8",1,"0,0001022414","0,544","3,668545","4,194527125","-6,28309471711367",17,19,11,5UTR,,0,0
hsa-miR-6747-5p,NM_000176,NR3C1,50,79,1,"-26,7",1,"0,0001511206","0,279","3,946858","3,40414805","-4,52877439760775",19,29,10,5UTR,,0,0
hsa-miR-6750-5p,NM_000176,NR3C1,460,493,1,-24,1,"0,005563641","0,485","1,929128","1,955809771875","-6,77039159373923",22,33,8,5UTR,,0,1
hsa-miR-6759-5p,NM_000176,NR3C1,311,335,1,"-24,3",1,"0,0001600339","0,5","3,56043909090909","4,199870375","-8,57350836846426",19,24,11,5UTR,,0,0
hsa-miR-6768-3p,NM_000176,NR3C1,258,281,1,"-22,9",1,"5,01568E-05","0,324","4,8155325","4,376979","-9,33931466908909",18,23,8,5UTR,,0,0
