mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-3675-5p,NM_182515,ZNF714,2362,2379,"0,846153846154","-19,4",1,"0,2023668","0,632","-2,61824342857143","-0,445695085","-7,50368472885653",14,17,7,3UTR,,0,0
hsa-miR-3675-5p,NM_182515,ZNF714,7205,7218,"0,923076923077","-18,9",1,"0,0001704549","0,426","-0,284899114285714","-0,17193532875","-10,6029521268837",11,13,7,3UTR,,0,0
hsa-miR-3675-3p,NM_182515,ZNF714,4148,4167,1,"-18,7",1,"0,06488672","0,632","-0,355850375","-0,36951915125","-6,74758927398235",16,19,12,3UTR,,0,0
hsa-miR-3677-5p,NM_182515,ZNF714,1886,1903,"0,846153846154","-26,6",1,"3,182321E-05","0,559","-0,3379429","-0,47969547875","-11,9796429559081",14,17,7,CDS,,0,0
hsa-miR-3677-3p,NM_182515,ZNF714,6636,6664,1,"-27,8",1,"3,566293E-06","0,456","-0,059563944444445","-0,005486075","-6,96959672116086",20,28,7,3UTR,,0,0
hsa-miR-3678-5p,NM_182515,ZNF714,5334,5350,"0,884615384615","-17,4",1,"0,009878844","0,676","-0,40857922","-0,3048885975","-6,51454019367874",14,16,10,3UTR,,0,0
hsa-miR-3678-3p,NM_182515,ZNF714,5223,5247,"0,923076923077",-22,1,"2,132485E-06","0,618","-0,314110778571429","-0,1779649375","-7,38221974226603",19,24,7,3UTR,MIRT562720,0,0
hsa-miR-3678-3p,NM_182515,ZNF714,2446,2465,"0,923076923077","-17,5",1,"0,003900465","0,632","-1,0843062","-1,461452405","-8,96546670502813",15,19,10,3UTR,MIRT562720,0,0
hsa-miR-3679-5p,NM_182515,ZNF714,85,110,"0,923076923077",-31,1,"0,03102735","0,338","-0,1452488","-0,162393075","-4,52877439760775",20,25,8,5UTR,,0,0
hsa-miR-3679-3p,NM_182515,ZNF714,5846,5857,1,"-20,9",1,"0,00054748","0,662","-0,25793344","-0,17576377625","-8,33987875175339",10,11,10,3UTR,,0,0
hsa-miR-3680-3p,NM_182515,ZNF714,7101,7134,"0,923076923077","-22,6",1,"5,089421E-05","0,426","-0,022996144","0,01225667125","-6,01339037761805",20,33,8,3UTR,,0,0
hsa-miR-3680-3p,NM_182515,ZNF714,7606,7623,"0,923076923077","-22,2",0,"0,01657368","0,603","0,119167371428571","-0,06654808375","-16,4233983221639",15,17,13,3UTR,,0,0
hsa-miR-3680-3p,NM_182515,ZNF714,6754,6778,"0,923076923077","-21,7",1,"0,0001691168","0,426","-0,09425525","0,0330828025","-8,78723722041203",18,24,8,3UTR,,0,0
hsa-miR-3681-5p,NM_182515,ZNF714,3806,3834,"0,846153846154","-21,2",1,"0,0003301822","0,485","-0,481132292857143","-0,10255944","-6,08385310227145",19,28,6,3UTR,,0,0
hsa-miR-3681-5p,NM_182515,ZNF714,4656,4686,"0,846153846154","-20,5",1,"0,0001190532","0,618","0,035679473913044","0,17963750375","-7,27063564855292",19,30,6,3UTR,,0,0
hsa-miR-3681-3p,NM_182515,ZNF714,4182,4204,"0,846153846154","-20,3",1,"0,001740282","0,676","-0,300716571428571","-0,21434025625","-12,2367064773291",18,22,7,3UTR,,0,0
hsa-miR-3682-3p,NM_182515,ZNF714,3195,3215,1,"-24,8",1,"0,008528538","0,676","0,095953476470588","0,09280780375","-5,49511392050811",19,20,19,3UTR,,0,0
hsa-miR-3682-3p,NM_182515,ZNF714,87,110,1,"-21,7",1,"0,03102735","0,338","0,064711315789474","-0,2286492875","-6,82534711231631",17,23,8,5UTR,,0,0
hsa-miR-3682-3p,NM_182515,ZNF714,6190,6204,"0,923076923077","-18,7",0,"8,780433E-06","0,485","-0,0514016","0,261435295","-15,5665584046434",12,14,10,3UTR,,0,0
hsa-miR-3684,NM_182515,ZNF714,7829,7857,"0,923076923077","-17,9",1,"6,389702E-05","0,574","-0,181763354545455","-0,13726003875","-7,48303883423299",11,13,11,3UTR,,0,0
hsa-miR-3686,NM_182515,ZNF714,7995,8025,"0,923076923077","-18,8",1,"0,02988008","0,779","0,439917472222222","0,15442606","-3,93757444620166",17,20,12,3UTR,,0,0
hsa-miR-3688-3p,NM_182515,ZNF714,1745,1765,1,"-20,9",1,"0,0203545","0,618","1,01951840714286","-0,84759113125","-10,7890689369661",17,20,14,CDS,,0,0
hsa-miR-3688-3p,NM_182515,ZNF714,1073,1099,1,"-19,6",1,"0,04348166","0,603","1,50003597857143","-1,41940777","-6,93679006687834",19,26,9,CDS,,0,0
hsa-miR-3688-3p,NM_182515,ZNF714,6032,6052,"0,846153846154","-19,4",1,"0,001025768","0,706","0,68115386","0,00691797625","-12,4177091170452",17,20,8,3UTR,,0,0
hsa-miR-3688-3p,NM_182515,ZNF714,1493,1518,"0,846153846154","-19,2",1,"0,02907855","0,647","1,54808814285714","-1,45094051625","-6,19950718770047",19,25,9,CDS,,0,0
hsa-miR-3689a-5p,NM_182515,ZNF714,6789,6810,"0,846153846154","-23,7",1,"1,381749E-05","0,426","0,052673625","0,057570995","-8,01289806206741",18,21,8,3UTR,,0,0
hsa-miR-3689a-3p,NM_182515,ZNF714,8674,8708,"0,923076923077","-23,4",1,"1,569537E-06","0,441","-0,023016821212121","-0,008722814090909","-3,93757444620166",22,34,7,3UTR,,0,1
hsa-miR-3690,NM_182515,ZNF714,7847,7859,"0,846153846154","-22,1",1,"7,731659E-05","0,574","0,189102536363636","-0,12978075","-7,48303883423299",11,12,11,3UTR,,0,0
hsa-miR-3691-5p,NM_182515,ZNF714,4772,4793,"0,846153846154","-20,7",1,"0,0001977714","0,441","-0,337472714285714","0,1450635875","-11,30525107716",15,21,7,3UTR,,0,0
hsa-miR-3691-5p,NM_182515,ZNF714,3669,3699,"0,923076923077",-20,1,"0,001518068","0,618","0,075642672727273","-0,246628975","-4,02637391766073",19,30,8,3UTR,,0,0
hsa-miR-3691-3p,NM_182515,ZNF714,6760,6788,1,-25,1,"0,001232651","0,382","0,01716565","0,0747126325","-5,1900497996759",19,28,8,3UTR,,0,0
hsa-miR-3691-3p,NM_182515,ZNF714,6216,6243,"0,923076923077","-21,7",1,"0,006768577","0,426","0,4199965","-0,13098825","-8,53685310927226",17,27,5,3UTR,,0,0
hsa-miR-3692-5p,NM_182515,ZNF714,7687,7728,"0,923076923077","-27,9",1,"4,411064E-05","0,5","0,471949553333333","0,08847413875","-6,08354497638831",20,28,9,3UTR,,0,0
hsa-miR-3692-5p,NM_182515,ZNF714,101,152,"0,846153846154","-25,6",1,"4,332586E-05","0,382","0,172863333333333","-0,146874575","-7,36071290036457",19,51,6,5UTR,,0,0
hsa-miR-3713,NM_182515,ZNF714,1681,1702,"0,807692307692","-18,5",1,"0,1590507","0,618","-0,614240164285714","-1,49719126125","-11,5012569170785",17,21,10,CDS,,0,0
hsa-miR-3713,NM_182515,ZNF714,1765,1786,"0,807692307692","-18,5",1,"0,6670923","0,647","-0,2898905","-1,05781801","-11,5012569170785",17,21,10,CDS,,0,0
hsa-miR-3714,NM_182515,ZNF714,4029,4052,"0,923076923077","-25,5",1,"4,216824E-06","0,515","-0,309337545454545","-0,27130981125","-6,85795948056534",18,23,9,3UTR,,0,0
hsa-miR-3714,NM_182515,ZNF714,66,94,1,"-23,8",1,"1,87471E-05","0,353","0,111791454545455","-0,240089975","-5,18008091452984",20,28,6,5UTR,,0,0
hsa-miR-3180,NM_182515,ZNF714,7133,7160,1,"-25,2",1,"0,004200942","0,382","0,047985266666667","-0,07595651125","-4,65016475487752",15,18,12,3UTR,,0,0
hsa-miR-3180,NM_182515,ZNF714,6593,6612,"0,846153846154","-24,3",1,"4,99249E-07","0,5","-0,198330833333333","0,0141045375","-5,08245545002336",15,19,6,3UTR,,0,0
hsa-miR-3180,NM_182515,ZNF714,6757,6794,"0,923076923077","-21,9",1,"0,01019665","0,441","0,01747178125","0,0704271575","-4,17062352650528",18,37,7,3UTR,,0,0
hsa-miR-3907,NM_182515,ZNF714,3058,3091,"0,923076923077",-28,1,"8,048461E-05","0,544","-0,421883142857143","-0,10690174875","-6,85795948056534",18,33,8,3UTR,,0,0
hsa-miR-3907,NM_182515,ZNF714,3796,3811,"0,884615384615","-27,2",1,"7,04263E-06","0,471","0,247185888888889","-0,33066962","-8,30380402896865",13,15,9,3UTR,,0,0
hsa-miR-3689b-5p,NM_182515,ZNF714,6789,6810,"0,846153846154","-23,7",1,"1,381749E-05","0,426","0,052673625","0,057570995","-8,01289806206741",18,21,8,3UTR,,0,0
hsa-miR-3689b-3p,NM_182515,ZNF714,4819,4841,1,"-25,7",1,"0,001158747","0,397","-0,06639782","0,23672386625","-8,35463839938306",19,22,12,3UTR,,0,1
hsa-miR-3689b-3p,NM_182515,ZNF714,7142,7164,"0,923076923077","-25,1",1,"0,0001871461","0,368","-0,61048468","-0,0039955475","-8,35463839938306",19,22,12,3UTR,,0,1
hsa-miR-3689b-3p,NM_182515,ZNF714,7727,7748,"0,846153846154","-22,1",1,"0,03558678","0,485","-0,539772","0,18910217375","-11,1852241194059",16,21,7,3UTR,,0,1
hsa-miR-3908,NM_182515,ZNF714,5011,5030,"0,846153846154","-17,1",1,"0,06909804","0,456","-0,234352244444444","0,092801185","-5,48126098107298",15,19,9,3UTR,,0,0
hsa-miR-3909,NM_182515,ZNF714,3066,3101,1,"-22,3",1,"0,01445286","0,603","-0,166458104545455","-0,1450357325","-6,09222096393106",19,35,8,3UTR,,0,0
hsa-miR-3911,NM_182515,ZNF714,3873,3915,"0,846153846154","-26,4",1,"0,001571636","0,544","-0,010026856097561","-0,2990181075","-3,79332483735712",20,42,7,3UTR,,0,0
hsa-miR-3911,NM_182515,ZNF714,7152,7172,"0,846153846154","-25,4",1,"0,0004968223","0,368","-0,34939487","0,020682855","-7,14012814695347",17,20,10,3UTR,,0,0
hsa-miR-3911,NM_182515,ZNF714,4821,4849,1,-25,1,"0,01149209","0,397","0,13461108125","0,148279985","-7,14012814695347",20,28,10,3UTR,,0,0
hsa-miR-3911,NM_182515,ZNF714,4006,4033,"0,892307692308","-24,9",1,"1,830308E-06","0,426","-0,17241145","-0,2436214825","-6,57398276764535",19,27,13,3UTR,,0,0
hsa-miR-3913-5p,NM_182515,ZNF714,4656,4689,"0,923076923077","-17,4",1,"0,0100106","0,603","-0,00408505","0,16757682","-4,95700071937229",18,33,12,3UTR,,0,0
hsa-miR-3916,NM_182515,ZNF714,509,536,"0,923076923077","-22,2",1,"0,0007861645","0,529","-0,02860625","-0,7574005425","-7,81873857985778",20,27,8,CDS,,0,0
hsa-miR-3917,NM_182515,ZNF714,7177,7198,"0,846153846154","-22,3",1,"0,002484603","0,309","0,146364964285714","-0,07278346","-8,85128556849938",17,21,8,3UTR,,0,0
hsa-miR-3918,NM_182515,ZNF714,81,142,"0,923076923077","-29,2",1,"4,752735E-07","0,397","0,160704153846154","-0,2286053125","-4,79441436372207",15,17,15,5UTR,,0,0
hsa-miR-3919,NM_182515,ZNF714,45,66,"0,846153846154","-20,2",1,"0,0008821682","0,338","-0,014843428571429","-0,15599265","-6,21671054132362",18,21,14,5UTR,MIRT562724,0,0
hsa-miR-3919,NM_182515,ZNF714,7613,7631,"0,846153846154","-18,8",1,"0,006576201","0,588","0,119167985714286","-0,02983238625","-13,552929361604",14,18,7,3UTR,MIRT562724,0,0
hsa-miR-3150b-5p,NM_182515,ZNF714,3019,3057,"0,815384615385","-25,5",1,"0,0002123841","0,441","-0,7025826","-0,475919585","-14,7216832869629",16,20,9,3UTR,,0,0
hsa-miR-3150b-5p,NM_182515,ZNF714,4148,4169,1,-23,1,"0,06802618","0,632","-0,1829828125","-0,38801196125","-3,79332483735712",18,21,10,3UTR,,0,0
hsa-miR-3150b-3p,NM_182515,ZNF714,4999,5019,1,"-22,8",1,"0,005258987","0,471","-0,215509790909091","0,12013846125","-6,24613133203853",18,20,15,3UTR,,0,0
hsa-miR-3150b-3p,NM_182515,ZNF714,7312,7330,1,"-21,8",1,"0,0706229","0,397","0,161906125","-0,06790786875","-10,1076449762627",16,18,14,3UTR,,0,0
hsa-miR-3921,NM_182515,ZNF714,1886,1930,"0,923076923077","-22,6",1,"0,0670988","0,456","-0,789629491428571","-0,450263705","-5,52986392397271",21,44,13,CDS,,0,0
hsa-miR-3921,NM_182515,ZNF714,6633,6663,"0,846153846154","-22,2",1,"3,296903E-06","0,456","0,196978857142857","0,0251242","-7,47306994908693",19,30,8,3UTR,,0,0
hsa-miR-3921,NM_182515,ZNF714,8720,8743,"0,961538461538","-21,2",1,"0,0003169212","0,412",0,0,"-8,64781157242022",19,23,8,3UTR,,0,0
hsa-miR-3922-5p,NM_182515,ZNF714,543,555,"0,923076923077","-22,2",1,"0,001248306","0,603","-0,8316402","-0,8810354875","-9,77961154894154",11,12,11,CDS,,0,0
hsa-miR-3922-5p,NM_182515,ZNF714,2842,2861,"0,846153846154","-23,6",1,"7,098504E-06","0,485","-0,5898976","-0,2111671275","-9,59551002484138",15,19,6,3UTR,,0,0
hsa-miR-3922-3p,NM_182515,ZNF714,4661,4677,1,"-19,6",1,"0,0002053404","0,632","-0,09212731","0,21903525125","-10,7890689369661",15,16,15,3UTR,,0,0
hsa-miR-3922-3p,NM_182515,ZNF714,7091,7120,"0,846153846154","-19,3",1,"0,0002511574","0,515","0,211846375","0,08318332875","-7,13993463463408",17,29,8,3UTR,,0,0
hsa-miR-3925-5p,NM_182515,ZNF714,638,658,"0,846153846154","-18,1",1,"0,0001760147","0,662","-0,760653911111111","-1,014430465","-21,1263080411234",14,20,9,CDS,,0,0
hsa-miR-3925-3p,NM_182515,ZNF714,3007,3027,"0,846153846154","-21,7",1,"0,0001820182","0,456","-0,879661914285714","-0,28232994125","-6,55112351607057",18,20,14,3UTR,,0,1
hsa-miR-3925-3p,NM_182515,ZNF714,1706,1727,"0,846153846154","-21,1",1,"0,02594977","0,603","-1,0851471","-0,09918551375","-8,91699543934141",17,21,10,CDS,,0,1
hsa-miR-3925-3p,NM_182515,ZNF714,950,971,"0,871794871795","-20,5",1,"0,02399345","0,574","-1,964465875","-0,408357325","-13,552929361604",15,21,8,CDS,,0,1
hsa-miR-3926,NM_182515,ZNF714,3074,3090,"0,923076923077","-20,5",1,"7,104384E-05","0,529","-0,6744725","-0,163138225","-14,819525273431",14,16,10,3UTR,,0,0
hsa-miR-3926,NM_182515,ZNF714,5225,5245,"0,923076923077","-19,1",0,"2,1543E-05","0,632","-0,146416488888889","-0,160356975","-17,1332142460037",12,20,9,3UTR,,0,0
hsa-miR-3927-3p,NM_182515,ZNF714,5222,5236,"0,923076923077","-18,1",1,"5,356907E-05","0,647","-0,485531155555556","-0,185301425","-14,4661278702774",13,14,13,3UTR,,0,0
hsa-miR-3927-3p,NM_182515,ZNF714,6093,6116,"0,846153846154","-17,3",1,"0,008339925","0,515","0,17639285","0,110356925","-6,80703184794896",16,23,8,3UTR,,0,0
hsa-miR-676-5p,NM_182515,ZNF714,238,266,1,"-22,8",1,"0,0001075979","0,5","0,333629738888889","0,30098952875","-7,38221974226603",18,28,7,5UTR,,0,0
hsa-miR-676-5p,NM_182515,ZNF714,177,222,"0,846153846154","-22,4",1,"0,0002780484","0,412","-0,007510642857143","-0,0919498825","-4,76182347791137",17,20,12,5UTR,,0,0
hsa-miR-676-5p,NM_182515,ZNF714,6104,6126,"0,923076923077","-19,3",1,"0,0001421917","0,441","0,3650492","0,1785144125","-4,76182347791137",13,16,9,3UTR,,0,0
hsa-miR-676-3p,NM_182515,ZNF714,6287,6307,1,"-18,4",1,"0,0005660708","0,603","0,057045914285714","-0,036708525","-6,48425845568591",17,20,10,3UTR,,0,0
hsa-miR-676-3p,NM_182515,ZNF714,6832,6848,"0,846153846154","-17,2",1,"0,001400576","0,559","0,160829333333333","0,176951395","-8,61914494196332",15,16,15,3UTR,,0,0
hsa-miR-3928-5p,NM_182515,ZNF714,8724,8756,"0,923076923077","-26,5",1,"0,001490013","0,426",0,0,"-9,16853127195537",20,32,9,3UTR,,0,0
hsa-miR-3928-5p,NM_182515,ZNF714,31,82,"0,923076923077","-26,1",1,"1,948865E-08","0,353","-0,367009441176471","-0,0970875125","-5,49511392050811",21,41,12,5UTR,,0,0
hsa-miR-3928-3p,NM_182515,ZNF714,4820,4850,"0,923076923077","-24,8",1,"0,01189147","0,397","0,039982380769231","0,18365754125","-5,49511392050811",20,30,8,3UTR,,0,0
hsa-miR-3929,NM_182515,ZNF714,107,131,"0,871794871795","-25,2",1,"4,095744E-09","0,368","-0,317148","-0,1274099375","-6,2512093753823",17,24,10,5UTR,,0,0
hsa-miR-3929,NM_182515,ZNF714,6594,6612,"0,923076923077","-24,4",1,"4,99249E-07","0,5","0,005737666666667","0,013492325","-10,985293409996",16,18,11,3UTR,,0,0
hsa-miR-3934-5p,NM_182515,ZNF714,4855,4879,"0,923076923077","-24,2",1,"0,0008364142","0,368","0,230202888888889","0,1289831325","-13,7119718164474",17,24,9,3UTR,,0,0
hsa-miR-3934-5p,NM_182515,ZNF714,2568,2594,"0,923076923077","-23,4",1,"0,0004596105","0,662","-0,47580464","-0,2903997725","-6,76234892161201",19,26,10,3UTR,,0,0
hsa-miR-3934-5p,NM_182515,ZNF714,7741,7767,"0,846153846154","-20,7",1,"0,0005740326","0,5","-0,06328382","0,09391324625","-6,51454019367874",19,26,9,3UTR,,0,0
hsa-miR-3934-3p,NM_182515,ZNF714,192,214,"0,846153846154","-25,8",1,"6,470164E-05","0,412","-0,1009432","0,22605245375","-6,47918041234215",17,22,10,5UTR,,0,0
hsa-miR-3935,NM_182515,ZNF714,4183,4222,"0,846153846154","-24,9",1,"0,004733845","0,721","-0,510701977777778","-0,06720181125","-3,93757444620166",20,29,11,3UTR,,0,0
hsa-miR-3935,NM_182515,ZNF714,8673,8695,"0,846153846154","-21,1",1,"5,857644E-06","0,559","-0,11244114","-0,000741084107143","-8,00485538994019",17,22,6,3UTR,,0,0
hsa-miR-3936,NM_182515,ZNF714,4033,4052,"0,923076923077","-20,7",1,"4,216824E-06","0,515","-0,337686428571429","-0,25109198875","-9,25733074341443",15,19,7,3UTR,,0,0
hsa-miR-3936,NM_182515,ZNF714,6821,6838,"0,846153846154","-19,7",1,"0,002995299","0,485","0,191596615384615","0,1108330675","-6,74758927398235",12,15,7,3UTR,,0,0
hsa-miR-3937,NM_182515,ZNF714,6823,6844,"0,923076923077","-25,7",1,"3,58338E-05","0,529","0,203975285714286","0,091854665","-7,3813515765973",17,21,9,3UTR,,0,0
hsa-miR-3937,NM_182515,ZNF714,2941,2995,"0,846153846154","-25,3",1,"3,644992E-05","0,471","-0,13352004","-0,3537851","-4,17062352650528",21,54,8,3UTR,,0,0
hsa-miR-3937,NM_182515,ZNF714,6693,6747,1,"-24,8",1,"3,207961E-05","0,5","-0,029090022222222","-0,0195666125","-4,90607308675591",20,54,6,3UTR,,0,0
hsa-miR-3939,NM_182515,ZNF714,98,116,"0,846153846154","-19,3",1,"0,0005178117","0,338","0,019734666666667","-0,182676275","-11,9008123695951",13,18,6,5UTR,,0,0
hsa-miR-3939,NM_182515,ZNF714,639,665,"0,923076923077","-19,2",1,"0,008960586","0,647","-0,93417628","-0,7980697675","-9,69585467144666",18,26,7,CDS,,0,0
hsa-miR-3940-5p,NM_182515,ZNF714,7278,7326,1,"-30,3",1,"0,05887054","0,397","0,123052992857143","-0,0318716175","-4,95700071937229",14,16,14,3UTR,,0,0
hsa-miR-3940-5p,NM_182515,ZNF714,7208,7231,1,-28,1,"0,01227126","0,5","0,06053585","-0,160376815","-3,79332483735712",19,23,7,3UTR,,0,0
hsa-miR-3940-5p,NM_182515,ZNF714,115,149,"0,846153846154",-27,1,"7,280299E-05","0,382","-0,044964","0,014455675","-3,93757444620166",20,34,7,5UTR,,0,0
hsa-miR-3940-3p,NM_182515,ZNF714,4015,4039,1,"-23,8",1,"0,000173335","0,485","-0,063267783333333","-0,24253005","-7,38221974226603",16,24,9,3UTR,,0,0
hsa-miR-3940-3p,NM_182515,ZNF714,3880,3901,"0,846153846154","-22,3",1,"7,564348E-05","0,471","0,008172090909091","-0,24117206875","-6,85795948056534",17,21,9,3UTR,,0,0
hsa-miR-3940-3p,NM_182515,ZNF714,232,258,1,"-22,1",1,"0,002101864","0,5","0,357012393333333","0,26741903625","-5,8138406368927",18,26,6,5UTR,,0,0
hsa-miR-3943,NM_182515,ZNF714,239,258,"0,923076923077","-25,1",1,"0,002101864","0,5","-0,0956621375","0,36405441625","-11,673828616395",15,19,8,5UTR,,0,0
hsa-miR-3943,NM_182515,ZNF714,2068,2098,"0,923076923077",-25,1,"0,0007330076","0,426","-0,38706234","-0,1984897925","-8,30380402896865",18,30,10,3UTR,,0,0
hsa-miR-3944-5p,NM_182515,ZNF714,5220,5238,"0,846153846154","-21,3",1,"0,0002423492","0,632","-0,305232870588235","-0,11707109625","-4,90607308675591",14,18,7,3UTR,,0,0
hsa-miR-3944-5p,NM_182515,ZNF714,415,435,"0,846153846154","-20,2",1,"2,360339E-06","0,544","0,6186065","-0,07342259275","-9,34933613977796",15,20,6,CDS,,0,0
hsa-miR-3944-3p,NM_182515,ZNF714,333,357,"0,923076923077","-31,2",1,"0,000582022","0,559","0,598772842857143","0,455658071","-8,55010550195624",19,24,7,5UTR,,0,0
hsa-miR-3944-3p,NM_182515,ZNF714,6121,6142,1,-29,1,"3,535207E-05","0,544","0,386664777777778","0,14871991875","-7,58659795332172",17,21,9,3UTR,,0,0
hsa-miR-3945,NM_182515,ZNF714,8565,8586,"0,846153846154","-21,5",1,"0,004381742","0,647","0,38481517","0,07867666075","-8,42925875961972",20,21,20,3UTR,,0,0
hsa-miR-374c-3p,NM_182515,ZNF714,7839,7856,"0,923076923077","-18,7",1,"6,622583E-05","0,559","-0,0148740125","-0,12978075375","-5,0358313056853",15,17,8,3UTR,,0,0
hsa-miR-374c-3p,NM_182515,ZNF714,2014,2028,"0,846153846154","-15,6",1,"0,000744649","0,529","-0,245535146153846","-0,6355867175","-5,76291300427632",13,14,13,CDS,,0,0
hsa-miR-642b-5p,NM_182515,ZNF714,789,810,"0,923076923077","-21,9",1,"0,01159423","0,691","-2,45249757142857","-0,5133845225","-11,5498598599782",18,21,7,CDS,,0,0
hsa-miR-642b-5p,NM_182515,ZNF714,3024,3051,1,"-20,7",1,"0,005885231","0,456","0,07565405","-0,57573882","-5,92549935992654",12,14,12,3UTR,,0,0
hsa-miR-550b-2-5p,NM_182515,ZNF714,7094,7116,"0,923076923077","-24,3",1,"1,282329E-06","0,544","-0,20322896","0,2254710875","-12,3713369440483",16,22,10,3UTR,,0,0
hsa-miR-550b-2-5p,NM_182515,ZNF714,3781,3812,"0,923076923077","-22,6",1,"5,376209E-06","0,456","-0,165134816666667","-0,24990336875","-3,79332483735712",20,31,13,3UTR,,0,0
hsa-miR-550b-3p,NM_182515,ZNF714,8734,8756,"0,807692307692","-19,5",1,"0,001490013","0,426",0,0,"-8,5271361954673",15,22,8,3UTR,,0,0
hsa-miR-548aa,NM_182515,ZNF714,6222,6267,"0,846153846154","-18,2",1,"0,0003790154","0,485","0,272386777777778","-0,0813996925","-11,3719010267126",16,20,14,3UTR,,0,0
hsa-miR-1268b,NM_182515,ZNF714,4863,4908,1,"-41,3",1,"0,007239893","0,515","-0,0261959375","0,07270064125","-3,93757444620166",18,21,16,3UTR,,0,0
hsa-miR-4418,NM_182515,ZNF714,7847,7870,"0,846153846154","-19,9",1,"0,0630157","0,559","-0,0513752","-0,10870322125","-6,82534711231631",15,23,10,3UTR,,0,0
hsa-miR-378f,NM_182515,ZNF714,639,662,"0,846153846154","-18,7",1,"0,003938004","0,647","-0,898025733333333","-0,9656272425","-7,20264580146447",14,23,7,CDS,,0,0
hsa-miR-4420,NM_182515,ZNF714,3787,3817,"0,923076923077","-21,6",1,"1,646373E-05","0,485","-0,175529857142857","-0,20624575875","-9,93282376831305",16,19,11,3UTR,,0,0
hsa-miR-4420,NM_182515,ZNF714,1882,1902,1,"-21,1",1,"0,0001060158","0,544","-0,726361666666667","-0,52174086625","-7,30659953914764",18,20,12,CDS,,0,0
hsa-miR-4420,NM_182515,ZNF714,5982,6006,1,-20,1,"0,02179102","0,706","0,0687902","0,22114720375","-5,61866339543177",16,24,12,3UTR,,0,0
hsa-miR-4421,NM_182515,ZNF714,3916,3948,"0,923076923077","-22,4",1,"0,01391943","0,559","-0,28155537","-0,0458045125","-9,28609867714012",16,20,10,3UTR,,0,0
hsa-miR-4421,NM_182515,ZNF714,6891,6918,1,"-20,9",1,"0,001671685","0,647","0,048184573333333","0,3446956325","-4,65016475487752",17,27,10,3UTR,,0,0
hsa-miR-4423-5p,NM_182515,ZNF714,3019,3058,"0,846153846154","-22,1",1,"0,000314169","0,441","0,043961075","-0,53027266","-8,11447772498255",16,20,8,3UTR,,0,0
hsa-miR-4423-5p,NM_182515,ZNF714,5369,5403,"0,846153846154","-21,9",1,"0,01060104","0,765","-0,523474857575758","-0,24913000125","-3,93757444620166",21,34,13,3UTR,,0,0
hsa-miR-4423-3p,NM_182515,ZNF714,2974,2995,"0,846153846154","-25,4",1,"3,644992E-05","0,471","0,37356652","-0,274552795","-12,255122761395",15,21,10,3UTR,,0,0
hsa-miR-378g,NM_182515,ZNF714,2126,2143,1,"-21,7",1,"0,0005794357","0,471","-0,5053835","-0,3506157425","-6,84240932678838",16,17,16,3UTR,,0,0
hsa-miR-378g,NM_182515,ZNF714,7101,7119,"0,846153846154","-20,7",1,"5,107372E-05","0,515","-0,3697487","0,1845072125","-7,60751317431633",14,18,4,3UTR,,0,0
hsa-miR-4425,NM_182515,ZNF714,2983,3004,1,"-26,6",1,"4,490279E-05","0,456","0,332077654545454","-0,2793067325","-9,96490262236382",19,21,14,3UTR,,0,0
hsa-miR-4425,NM_182515,ZNF714,1896,1922,1,"-24,6",1,"0,0002058677","0,456","-1,06437166470588","-0,50912727625","-4,17062352650528",21,26,10,CDS,,0,0
hsa-miR-4427,NM_182515,ZNF714,6357,6375,"0,923076923077","-20,5",1,"0,1493671","0,691","0,071038983333333","-0,1591494475","-10,3718616577307",15,18,12,3UTR,,0,0
hsa-miR-4428,NM_182515,ZNF714,4826,4858,1,"-22,5",1,"0,01143204","0,426","-0,09051855","0,18928571","-5,92549935992654",18,32,6,3UTR,,0,0
hsa-miR-4428,NM_182515,ZNF714,5216,5235,"0,846153846154","-20,9",1,"8,57825E-05","0,632","-0,343838372727273","-0,17062828","-6,24613133203853",15,19,7,3UTR,,0,0
hsa-miR-4429,NM_182515,ZNF714,6605,6622,"0,820512820513","-25,4",1,"3,244662E-05","0,441","-0,460704428571429","0,029409675","-17,0072708663109",13,17,7,3UTR,,0,0
hsa-miR-4429,NM_182515,ZNF714,2037,2055,"0,846153846154","-22,7",1,"4,458641E-09","0,441","-0,571787714285714","-0,538945185","-14,7106981516023",13,18,7,CDS,,0,0
hsa-miR-4429,NM_182515,ZNF714,6195,6212,"0,923076923077","-22,4",1,"6,463566E-06","0,485","0,35510236","0,1873584625","-8,10682967144978",14,17,10,3UTR,,0,0
hsa-miR-4429,NM_182515,ZNF714,3873,3921,"0,846153846154","-22,9",1,"0,0338185","0,559","-0,029827934042553","-0,27173216375","-6,51454019367874",16,48,8,3UTR,,0,0
hsa-miR-4430,NM_182515,ZNF714,6814,6843,"0,923076923077","-24,4",1,"0,001886974","0,529","0,142277763636364","0,1530753025","-7,51742683610163",16,24,11,3UTR,,0,0
hsa-miR-4430,NM_182515,ZNF714,2118,2141,"0,923076923077","-24,1",1,"0,006922135","0,471","0,0554855","-0,4361867","-3,93757444620166",17,23,10,3UTR,,0,0
